artists_id,album_id,track_id,track_name,track_release_date,track_duration_ms,track_popularity,track_position,is_explicit,country,stream_count,artist_name,artist_genres,artist_popularity,mode
47z98pKd71yIbgXwe9LPVC,5K8xqV7MCe3UIfedVAlZSe,7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,2023-06-22,200476,84,50,False,Malaysia,206778990,Bernadya,[],83,1
47z98pKd71yIbgXwe9LPVC,5K8xqV7MCe3UIfedVAlZSe,7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,2023-06-22,200476,84,50,False,Malaysia,206778990,Bernadya,[],83,1
47z98pKd71yIbgXwe9LPVC,5K8xqV7MCe3UIfedVAlZSe,7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,2023-06-22,200476,84,50,False,Malaysia,206778990,Bernadya,[],83,1
47z98pKd71yIbgXwe9LPVC,5K8xqV7MCe3UIfedVAlZSe,7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,2023-06-22,200476,84,50,False,Malaysia,206778990,Bernadya,[],83,0
47z98pKd71yIbgXwe9LPVC,5K8xqV7MCe3UIfedVAlZSe,7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,2023-06-22,200476,84,50,False,Malaysia,206778990,Bernadya,[],83,1
0f6TyESD8E1mD2oLJ4TGv1,6E4sl58YgjMqfUBNGOfAUa,0PtJbtW50jcvvswNPn3QGd,Serana,2022-09-06,250000,77,5,False,Indonesia,321290834,For Revenge,"['bandung indie', 'indonesian emo', 'indonesian post-hardcore']",73,1
6YPfs6tdZXvnlzgZNU3SYT,3JyJQxbVR1nCUdNn1aXYTX,2JqsSFo6HqOxnmxBtHfNY6,Aku Yang Jatuh Cinta,2021-11-19,196343,81,7,False,Indonesia,164405395,Dudy Oris,['indonesian pop'],68,1
7Gy1PxqrgsiqWF6JNYPHeB,0y9i2KHDYh2gKfbpUNiM86,0daEJMXc3b4ZMTnvtHpuTt,Nina,2024-08-30,277944,70,9,False,Indonesia,34164745,.Feast,['indonesian indie'],69,1
16B3ICSQCPu4C6L5TEHXQe,4hbpDc3hQGQO0cIwB6ocfx,70Wtp9jCA3ZhGAxV0pnwS7,Bunga Abadi,2024-03-01,243038,79,11,False,Indonesia,70721176,Rio Clappy,[],65,0
3tMTXQyRrPmMyHv5SoC0TV,17vUW6koeUkV58uYfkK6G3,1ZPVEo8RfmrEz8YAD5n6rW,Lantas,2020-11-06,234204,79,12,False,Indonesia,354372626,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,17vUW6koeUkV58uYfkK6G3,1ZPVEo8RfmrEz8YAD5n6rW,Lantas,2020-11-06,234204,79,12,False,Indonesia,354372626,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,17vUW6koeUkV58uYfkK6G3,1ZPVEo8RfmrEz8YAD5n6rW,Lantas,2020-11-06,234204,79,12,False,Indonesia,354372626,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,5Y5dkZeSlePrTopuETspAh,1csKczcJqOSdK8JriLMpDW,Tampar,2024-06-28,202824,75,20,False,Indonesia,222060600,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,5Y5dkZeSlePrTopuETspAh,1csKczcJqOSdK8JriLMpDW,Tampar,2024-06-28,202824,75,20,False,Indonesia,222060600,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,5Y5dkZeSlePrTopuETspAh,1csKczcJqOSdK8JriLMpDW,Tampar,2024-06-28,202824,75,20,False,Indonesia,222060600,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,5Y5dkZeSlePrTopuETspAh,6Npkwd5gv61SR6QZbTyNf9,Lampu Kuning,2024-06-28,239416,77,33,False,Indonesia,60556249,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,5Y5dkZeSlePrTopuETspAh,6Npkwd5gv61SR6QZbTyNf9,Lampu Kuning,2024-06-28,239416,77,33,False,Indonesia,60556249,Juicy Luicy,['indonesian pop'],80,1
3tMTXQyRrPmMyHv5SoC0TV,5Y5dkZeSlePrTopuETspAh,6Npkwd5gv61SR6QZbTyNf9,Lampu Kuning,2024-06-28,239416,77,33,False,Indonesia,60556249,Juicy Luicy,['indonesian pop'],80,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,15,False,Indonesia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,15,False,Indonesia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,15,False,Indonesia,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,15,False,Indonesia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,15,False,Indonesia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,15,False,Indonesia,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,15,False,Indonesia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,3,False,Malaysia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,3,False,Malaysia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,3,False,Malaysia,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,3,False,Malaysia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,3,False,Malaysia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,3,False,Malaysia,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,3,False,Malaysia,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,261466,92,7,False,Malaysia,455994727,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,261466,92,7,False,Malaysia,455994727,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,261466,92,7,False,Malaysia,455994727,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,261466,92,7,False,Malaysia,455994727,Billie Eilish,"['art pop', 'pop']",96,1
